ID,Salary
SID627972,4900
SID628029,4500
SID628043,3100
SID628084,1300
SID62809,3500
SID628136,4100
SID628203,3300
SID628232,1700
SID628255,3100
SID628283,6250
SID628312,3500
SID628390,3100
SID628438,2700
SID628466,3300
SID628498,2700
SID628531,5250
SID628542,2300
SID628582,2900
SID628588,2500
SID628608,4900
SID628672,2500
SID628736,1300
SID628920,3100
SID628945,2500
SID628969,2700
SID629061,1900
SID629089,1700
SID629202,3500
SID629326,5250
SID629360,2100
SID629398,3900
SID62945,2700
SID629548,2900
SID62956,2900
SID629652,2500
SID629661,2500
SID629670,2700
SID629787,2300
SID629864,4100
SID629884,1500
SID629915,1300
SID629930,2500
SID629965,5250
SID630059,2700
SID630090,1900
SID630117,3300
SID630123,1900
SID630172,3900
SID630194,2900
SID630231,2900
SID630589,3500
SID630609,1900
SID630616,4100
SID630655,3300
SID630677,1700
SID630691,2700
SID630736,3100
SID630792,3700
SID630799,2700
SID630840,3300
SID630848,2900
SID630861,1500
SID6309,2300
SID631049,4700
SID631062,3100
SID63115,2300
SID631164,2300
SID631198,5750
SID631205,2700
SID631219,2100
SID631223,2500
SID631253,2300
SID631267,3100
SID631309,3900
SID631351,6750
SID631459,1900
SID63149,4300
SID631493,3300
SID631552,2300
SID63158,2700
SID631642,4900
SID631650,2900
SID631658,2900
SID631793,3100
SID631813,2500
SID631995,1300
SID63202,2900
SID632034,4500
SID632065,1500
SID632140,1700
SID632144,3300
SID632169,3900
SID632191,3900
SID632354,2100
SID632402,3300
SID632406,2100
SID632417,4700
SID632485,2900
SID632560,3100
SID632562,8500
SID632648,1700
SID632649,2500
SID632659,1900
SID632701,2900
SID632731,2300
SID632742,2500
SID633094,3900
SID633160,4500
SID633164,2300
SID633171,2500
SID633199,1900
SID633238,2500
SID633247,3700
SID633363,1300
SID633418,1900
SID633425,2100
SID633428,2100
SID633499,2300
SID6335,3500
SID633572,2700
SID633630,2300
SID633720,4300
SID633744,2300
SID633821,6750
SID633856,1300
SID633943,1700
SID633955,4500
SID634027,2500
SID634076,4300
SID634163,2700
SID634257,4100
SID634259,5250
SID63428,1700
SID634382,1500
SID634386,1500
SID63447,2300
SID634523,2500
SID634825,4100
SID634878,2700
SID6349,2500
SID634924,2500
SID634949,1500
SID635096,2900
SID635128,2900
SID635286,3100
SID635370,2500
SID635394,1900
SID635424,2900
SID635433,3700
SID6355,2300
SID635547,3300
SID635613,4100
SID635645,2700
SID635678,1900
SID635827,2300
SID635836,5250
SID635946,2700
SID635951,2300
SID636011,1900
SID636068,2500
SID636083,5250
SID636089,2900
SID636106,8500
SID636224,2900
SID636267,2700
SID636350,2500
SID636377,1500
SID636460,8500
SID636479,4100
SID636490,1700
SID636493,3300
SID636615,1700
SID636632,2900
SID636635,2100
SID636707,2900
SID636760,4100
SID636891,2300
SID637000,1500
SID637023,5250
SID637025,1700
SID637038,2100
SID637094,1700
SID637115,2500
SID637130,2700
SID637160,1500
SID637163,2700
SID637251,1900
SID637345,3900
SID637369,6250
SID637377,6750
SID637397,4700
SID637406,1500
SID63742,2300
SID637480,2300
SID637547,2300
SID637592,8500
SID637621,2100
SID637892,3500
SID637907,3300
SID637909,3300
SID637913,3300
SID637948,2100
SID637965,4100
SID638017,1700
SID638037,3500
SID638136,3700
SID638166,1900
SID638258,1700
SID638276,3700
SID638309,1900
SID638331,2900
SID63848,4300
SID638522,1500
SID638612,1500
SID638626,1500
SID638627,3900
SID638641,2500
SID638782,1700
SID638863,2900
SID639031,1900
SID639057,2900
SID639075,3700
SID639111,2100
SID639172,2900
SID639244,1900
SID639305,1700
SID639326,3500
SID639365,2300
SID639462,2100
SID639503,2300
SID639507,2500
SID639579,2700
SID639601,1900
SID639612,3100
SID639623,4500
SID639634,8500
SID639714,1900
SID639741,3500
SID639804,4100
SID639807,2500
SID639852,3100
SID639872,6750
SID639891,2300
SID639895,2700
SID639903,3700
SID63992,2900
SID640026,4700
SID640039,4500
SID640106,3100
SID640147,2900
SID640148,5250
SID64015,1700
SID640231,5250
SID640292,2900
SID640310,2300
SID640388,3100
SID640454,3500
SID640458,3100
SID640584,3300
SID64068,1700
SID640713,3700
SID640715,2100
SID64098,1700
SID64099,1700
SID641085,5750
SID641223,2100
SID641226,2900
SID641229,2100
SID641246,1700
SID641283,1500
SID64133,1700
SID64135,1700
SID641420,2300
SID641451,4100
SID641478,2500
SID641482,3300
SID64150,2300
SID641562,2300
SID641615,2700
SID641714,1900
SID64176,2100
SID641773,1500
SID641783,2300
SID641834,1900
SID641864,2100
SID641898,1900
SID641967,3100
SID641969,3900
SID642003,2300
SID642009,2300
SID642020,3100
SID642040,3500
SID642143,3100
SID642146,1700
SID642162,2100
SID642346,2100
SID642394,2100
SID642501,2300
SID642523,2900
SID64253,1700
SID642555,5250
SID642560,2700
SID642658,4500
SID642688,5750
SID642731,1900
SID642736,2500
SID642784,2300
SID642834,4900
SID642840,2900
SID642877,1300
SID64291,2100
SID642944,2900
SID6431,2100
SID643184,2300
SID643203,2300
SID643248,1700
SID64327,4100
SID643296,6750
SID643302,1900
SID643313,2500
SID643343,3500
SID643405,4300
SID643409,4100
SID643423,2700
SID643432,4900
SID643477,3900
SID643541,5250
SID643579,4500
SID643613,2300
SID643627,2700
SID643725,4100
SID643761,3300
SID643786,3100
SID643801,2700
SID643858,4900
SID643891,2100
SID643919,1900
SID643921,1900
SID643963,3100
SID643977,4100
SID644028,3500
SID644041,2700
SID644066,4300
SID644085,2300
SID644195,3100
SID644273,2100
SID644303,1900
SID644317,6250
SID644326,2100
SID64436,1700
SID644405,2100
SID644408,2100
SID644467,2900
SID644499,3700
SID644525,3300
SID644566,3500
SID644569,2900
SID644572,2500
SID644575,2500
SID644671,2500
SID644697,4700
SID644712,3700
SID644781,3300
SID644798,2700
SID644807,4900
SID644815,1900
SID644900,1900
SID645053,3100
SID645216,8500
SID645233,2500
SID645285,2100
SID645306,2700
SID645353,3900
SID645368,2900
SID645502,4900
SID645518,1500
SID645591,2900
SID645672,1700
SID645687,2500
SID645707,2100
SID645744,1900
SID645798,2100
SID645816,2500
SID64582,2500
SID645870,2700
SID64592,2700
SID646003,2500
SID64603,2500
SID6461,2300
SID646156,7500
SID646157,6250
SID646164,2500
SID646266,1300
SID646283,5250
SID64638,7500
SID646413,2900
SID646437,3500
SID646483,2100
SID646484,7500
SID646490,3100
SID646677,2500
SID646720,1700
SID646866,1900
SID64705,3300
SID647051,2100
SID647086,2100
SID647223,2700
SID64724,1900
SID647261,3300
SID647333,6250
SID647338,2900
SID647376,3500
SID647382,2100
SID647420,2700
SID647426,2100
SID647445,2900
SID647468,2700
SID647487,3900
SID647495,2300
SID6475,3300
SID647647,4100
SID6478,2900
SID647842,1700
SID64786,2300
SID647883,4700
SID647992,3500
SID648060,6250
SID648151,2700
SID648163,7500
SID648205,2900
SID648257,3100
SID64826,2300
SID648351,2500
SID648462,2700
SID648505,2700
SID648579,3300
SID648586,2500
SID648859,1700
SID648938,2500
SID649156,4300
SID649194,1700
SID649207,4500
SID649279,3500
SID64940,3300
SID649405,2300
SID649410,2100
SID649526,2500
SID64953,2500
SID649556,3900
SID649610,2900
SID649644,3900
SID649709,1900
SID649721,1700
SID649775,4900
SID649778,1500
SID649783,2900
SID649808,4500
SID649821,2100
SID649857,2100
SID649868,2500
SID649872,3900
SID649927,1700
SID649970,4500
SID650008,3100
SID650009,1300
SID650017,2500
SID650028,4900
SID650182,5750
SID650220,5750
SID650286,3100
SID650330,2700
SID650390,5250
SID650462,3100
SID650473,1700
SID65051,3700
SID650557,2100
SID650634,2700
SID650643,3100
SID650720,3100
SID650815,2300
SID650913,2300
SID650979,3100
SID651082,1900
SID651148,1900
SID651212,3300
SID651272,5250
SID651277,4900
SID651399,2500
SID65140,3300
SID651408,2500
SID651410,2900
SID651411,2500
SID651653,3100
SID651663,1900
SID651753,2100
SID651764,3700
SID651773,3100
SID651817,3300
SID651827,2100
SID651842,2300
SID651875,3100
SID652027,3900
SID652056,2900
SID652092,2700
SID652179,3100
SID652268,2700
SID652317,1700
SID652321,2700
SID652372,2900
SID652388,4900
SID652391,2900
SID652422,5750
SID652432,4500
SID652449,2100
SID652468,2100
SID652490,1700
SID652536,2100
SID652556,3100
SID652561,2100
SID65257,2300
SID652611,2700
SID652629,1900
SID652669,4900
SID652704,3100
SID652775,4100
SID652791,5750
SID652885,2100
SID653077,2900
SID653280,2700
SID653328,3100
SID653362,7500
SID653374,3700
SID653413,4100
SID653432,3100
SID653443,3100
SID653448,1900
SID653509,3700
SID653532,2700
SID653534,2500
SID653618,5750
SID653665,4900
SID653706,2300
SID653760,2500
SID653789,4500
SID653809,4300
SID653867,4100
SID653983,2700
SID654017,3100
SID65404,1900
SID654055,4500
SID654060,2500
SID654066,3100
SID654067,3900
SID654074,7500
SID654127,2500
SID654147,2700
SID654164,3700
SID654174,2300
SID654316,1700
SID654340,3900
SID654378,2900
SID654407,4900
SID65441,1300
SID654446,3300
SID654575,2700
SID654607,3300
SID654622,3300
SID654640,1500
SID6547,3100
SID654714,2500
SID65482,1300
SID654838,2300
SID654856,4900
SID654881,3500
SID654936,7500
SID654972,1700
SID654983,2700
SID654991,4300
SID654995,2500
SID655034,2500
SID655113,1700
SID655120,2100
SID655181,5250
SID655340,1900
SID655382,4100
SID655437,1900
SID655510,3700
SID655590,3100
SID6556,4100
SID655692,5250
SID655779,4500
SID655872,5250
SID655916,1900
SID656120,2100
SID65614,2300
SID656142,7500
SID656147,2300
SID656173,2500
SID656185,4500
SID656209,4700
SID656223,3900
SID656322,3900
SID656332,1700
SID656442,5250
SID656558,4900
SID656594,1900
SID656644,2900
SID656684,1900
SID656716,2500
SID656723,4500
SID656810,1700
SID656831,3500
SID656868,6250
SID656995,4100
SID657055,3100
SID657144,2700
SID657195,2700
SID65723,1900
SID657237,2300
SID657250,1900
SID657271,3500
SID657307,1900
SID657311,2900
SID657325,1900
SID657354,7500
SID657381,3300
SID657574,1300
SID65763,4900
SID657653,2100
SID657660,2900
SID657679,2500
SID657705,2100
SID657754,1900
SID657837,2300
SID657900,3300
SID657914,2100
SID657927,3300
SID657957,6750
SID658001,2300
SID658057,3100
SID658067,3500
SID658112,4900
SID658170,3100
SID658216,3500
SID65822,2900
SID658226,4100
SID658231,3900
SID658274,2500
SID658361,2500
SID658375,3300
SID658491,3500
SID658629,1900
SID658655,2700
SID658694,1900
SID658704,1300
SID658795,2500
SID658796,2300
SID658815,2700
SID658898,1900
SID6589,3100
SID658919,5250
SID659003,2500
SID659006,2700
SID659031,2700
SID659037,1900
SID659042,2300
SID659079,1900
SID659105,1500
SID659127,1500
SID659151,2100
SID659171,6750
SID659213,1900
SID65928,1900
SID659318,2900
SID659383,1700
SID659410,4900
SID659412,4500
SID659423,2700
SID659437,2700
SID659459,2500
SID659464,3900
SID659492,2100
SID659493,1700
SID659494,2900
SID659595,2700
SID659606,2700
SID65962,4100
SID659620,3100
SID659641,3300
SID659643,1700
SID659658,1700
SID659750,3300
SID659763,4100
SID659855,4900
SID659860,3500
SID659873,4900
SID65998,3100
SID660006,4100
SID660048,6250
SID660135,4700
SID660253,2900
SID660294,2700
SID660371,4500
SID660409,1900
SID660420,1700
SID660428,3100
SID66050,2100
SID660551,2100
SID660553,5250
SID660586,5250
SID660622,2900
SID660631,1700
SID660651,2900
SID660667,2300
SID660681,2900
SID660697,3500
SID660709,2100
SID660797,1700
SID660815,3300
SID660821,4900
SID660831,1500
SID660847,3100
SID66091,3300
SID660998,2500
SID66101,2100
SID66108,5250
SID661091,2100
SID661099,4700
SID661104,2100
SID661113,5750
SID661147,2900
SID66116,3500
SID661179,3900
SID661188,2700
SID661505,2700
SID661577,2700
SID661590,4700
SID661597,2700
SID661649,3100
SID661668,8500
SID661670,2700
SID661849,4700
SID661876,3300
SID661910,7500
SID661938,1700
SID662131,2300
SID662202,4100
SID662228,2700
SID662266,1300
SID662296,2500
SID662311,2900
SID662312,2100
SID662380,1500
SID662440,2300
SID662466,2300
SID662470,5750
SID662522,3500
SID662533,2100
SID662662,3300
SID662736,1900
SID662766,1500
SID662823,2500
SID662936,7500
SID662976,4500
SID663006,4300
SID663117,1900
SID663123,3100
SID663242,4500
SID663289,3300
SID663304,2100
SID663325,3500
SID663357,4100
SID663377,3300
SID663424,3300
SID663468,3300
SID663522,3900
SID663573,2700
SID663589,1900
SID663617,4900
SID663638,2900
SID663647,2100
SID663666,2900
SID663748,3900
SID663808,4300
SID663975,5250
SID664011,4300
SID664020,3900
SID664155,2700
SID664175,3100
SID664321,2300
SID664326,3500
SID664338,3500
SID664394,1300
SID664414,6250
SID664424,3100
SID664435,2900
SID664554,5750
SID664588,2100
SID664721,2500
SID664755,2100
SID664773,1700
SID664783,2300
SID664881,2700
SID664903,4900
SID664913,3900
SID664945,2300
SID664964,2900
SID665080,4100
SID665088,2500
SID665235,1500
SID665269,3300
SID665365,2300
SID66541,1900
SID665448,4900
SID665460,2700
SID665504,2900
SID665518,2300
SID665572,3700
SID665609,4900
SID665695,2300
SID665786,2900
SID665803,4700
SID665814,3300
SID665823,1100
SID665836,2700
SID665992,2700
SID666073,2300
SID666080,1900
SID666164,2700
SID666195,3100
SID6662,2500
SID666232,2900
SID666294,3300
SID666320,2300
SID666327,1900
SID666350,1900
SID666468,3900
SID666513,2900
SID666524,2700
SID666533,2100
SID666604,2100
SID666616,2500
SID666680,3900
SID666729,2900
SID666752,1500
SID666797,5250
SID666803,2700
SID666813,2500
SID666822,3100
SID666844,5250
SID667029,6750
SID667039,2300
SID667079,2900
SID667081,3300
SID667093,5750
SID667169,2500
SID667191,3300
SID667206,4100
SID667292,3900
SID667301,2100
SID667343,3500
SID667344,2300
SID667347,3500
SID667404,1700
SID667422,3500
SID667430,5750
SID667447,2500
SID667501,3300
SID667553,3700
SID667563,3500
SID667624,2300
SID667635,2700
SID667748,2900
SID667759,2500
SID667769,5250
SID667895,2900
SID667907,3500
SID667927,2500
SID667957,3100
SID667979,2300
SID66798,2300
SID668038,2100
SID668070,3100
SID668275,1500
SID668351,3500
SID668360,1900
SID668380,2900
SID668505,1700
SID668530,3100
SID668536,2100
SID668646,4100
SID668669,1700
SID668806,2500
SID668881,1700
SID668946,3500
SID668956,4500
SID668971,5250
SID669085,2300
SID66925,1900
SID669284,3300
SID669291,3900
SID669295,2300
SID669408,1900
SID669546,2900
SID669650,4500
SID669698,5250
SID669796,2900
SID66985,1500
SID669857,4100
SID669895,2900
SID669911,1300
SID669928,1900
SID669934,3700
SID670084,3100
SID670085,5750
SID670086,1300
SID670106,1700
SID670181,2100
SID670361,6750
SID67038,2300
SID670568,2700
SID670676,2700
SID670702,3500
SID670703,1900
SID67071,3500
SID670717,2900
SID67077,1500
SID67081,2300
SID670827,3100
SID670888,7500
SID670972,2500
SID671024,5250
SID671112,1900
SID671199,6250
SID671230,3300
SID671284,2900
SID671427,2500
SID671446,2900
SID671473,2100
SID671491,6750
SID671498,1700
SID6715,1500
SID671550,5250
SID671582,2500
SID671614,3300
SID671621,2900
SID671751,2500
SID671813,2900
SID671818,3500
SID671939,4900
SID672103,2700
SID672109,3100
SID672164,2700
SID672175,4100
SID67222,2300
SID672229,2100
SID67224,1500
SID672367,2300
SID672588,3100
SID672589,2500
SID67263,2100
SID672728,4500
SID672732,4100
SID672873,4100
SID67289,2100
SID673020,2300
SID67305,6250
SID673096,5250
SID673127,1700
SID673148,3100
SID673173,3700
SID673301,3300
SID673326,4300
SID673367,4500
SID673416,3100
SID673515,2100
SID673518,1900
SID67369,1500
SID67370,1700
SID673727,1900
SID673792,3500
SID673797,4100
SID673841,5750
SID673912,4500
SID673914,3300
SID67398,2700
SID674027,1900
SID67406,2700
SID674090,4100
SID674201,2700
SID674208,6250
SID67427,3900
SID674324,4700
SID674344,1900
SID674373,3500
SID674395,2500
SID674454,3300
SID674467,1100
SID674496,1900
SID67450,7500
SID674665,3900
SID674729,2500
SID67473,2100
SID674798,2100
SID674807,2500
SID674854,2100
SID67490,1700
SID674939,3300
SID674947,2300
SID674955,3100
SID674970,2100
SID675003,2100
SID675026,5250
SID675039,4500
SID675104,2900
SID675172,2100
SID6752,6250
SID675235,2100
SID675324,7500
SID67537,2300
SID675373,2900
SID675383,3500
SID675398,1700
SID675515,2100
SID675602,2900
SID675620,2100
SID675641,1900
SID675721,4100
SID675759,3500
SID675788,1700
SID675801,2900
SID675812,2700
SID675863,2500
SID675881,2300
SID675930,4300
SID676060,2500
SID67607,4900
SID67609,3100
SID67615,1500
SID676210,1700
SID676217,6750
SID676301,4500
SID676359,5750
SID676363,2700
SID676364,2700
SID676384,7500
SID676418,1900
SID676455,2300
SID676474,2700
SID676488,2700
SID676505,2500
SID676520,5250
SID676554,6250
SID67661,2300
SID676641,1900
SID676699,3300
SID676738,1700
SID676771,2100
SID676782,1300
SID676822,1900
SID676838,3500
SID676878,1900
SID676893,2300
SID676925,1700
SID676975,2300
SID676991,1900
SID677076,1900
SID677097,1700
SID677103,2900
SID677123,4300
SID67716,3500
SID677183,3700
SID677200,2900
SID677233,2700
SID677455,2900
SID677456,2100
SID677467,3300
SID677642,3900
SID677660,2500
SID677674,4300
SID677680,2100
SID677697,5250
SID677720,4100
SID677735,2100
SID677747,3100
SID677899,2100
SID677911,2900
SID677921,2100
SID677929,3100
SID677930,2100
SID677950,2100
SID677973,2500
SID677977,2500
SID677981,2500
SID678024,2900
SID678114,2300
SID678118,2100
SID678145,6750
SID678198,4100
SID67826,2900
SID678270,3900
SID678306,1900
SID678340,7500
SID678529,3700
SID678637,1100
SID678714,3500
SID678758,3100
SID678810,2500
SID678813,2100
SID678835,3700
SID678857,3700
SID678927,1900
SID678967,2700
SID6791,1900
SID679131,2100
SID679168,6250
SID679177,2500
SID67918,2900
SID679307,2700
SID679359,3900
SID679372,2500
SID679383,4100
SID679394,2100
SID679400,2500
SID679412,2500
SID679484,1900
SID679499,4700
SID679558,2500
SID679647,3500
SID679731,5750
SID679838,1900
SID679854,3300
SID679856,4300
SID679935,1900
SID679991,1700
SID680003,2700
SID680021,1900
SID680063,2100
SID680221,1900
SID680369,2100
SID680375,3300
SID680385,2300
SID680491,3100
SID680543,4700
SID680580,1900
SID680668,3300
SID680674,2900
SID680746,1500
SID680867,5250
SID680884,2500
SID680892,2300
SID680998,3100
SID681004,2900
SID681011,3100
SID681208,2300
SID681249,3700
SID681499,2500
SID681507,5250
SID681547,2100
SID681639,3100
SID681744,2100
SID681767,3500
SID681777,1500
SID6818,3900
SID681834,2100
SID681854,3100
SID681975,4100
SID681995,1700
SID682039,2500
SID682176,1700
SID682187,1900
SID68222,2100
SID682342,1500
SID682347,3900
SID682426,8500
SID682459,2100
SID682470,5250
SID682498,3300
SID682510,3100
SID682539,5250
SID682546,5750
SID682642,3700
SID682776,1900
SID682784,2900
SID682829,4900
SID682863,3700
SID682975,3500
SID683003,2500
SID683091,1900
SID683096,4500
SID683098,5250
SID683154,2700
SID6832,2300
SID683256,2900
SID68332,2500
SID683415,2300
SID683435,2100
SID683523,2100
SID683561,2900
SID683598,2900
SID68361,5250
SID683629,2700
SID68363,2100
SID683630,5250
SID68367,4300
SID683725,3500
SID683726,2300
SID683772,1300
SID683796,5250
SID68385,1500
SID683867,3700
SID683873,1700
SID683875,2100
SID683878,3300
SID684025,3900
SID684042,5750
SID684044,1700
SID684067,3900
SID684071,2300
SID684119,5250
SID684136,4500
SID684167,2700
SID68431,4300
SID684346,4700
SID684397,4300
SID684425,2700
SID684469,2700
SID684499,6750
SID684509,3300
SID684625,2900
SID684676,5250
SID684749,3100
SID684786,1900
SID684873,4300
SID684972,2900
SID685016,2500
SID685111,2100
SID685143,2700
SID685215,4300
SID685224,2100
SID685270,1900
SID685286,2300
SID685308,4100
SID685321,3300
SID685328,8500
SID685366,2500
SID68544,3500
SID685495,3900
SID685516,3900
SID685559,2500
SID685564,3100
SID685571,3500
SID685603,3700
SID685619,3500
SID685668,2700
SID685683,3100
SID685718,2500
SID685741,3900
SID685743,2700
SID685785,2500
SID685793,2300
SID68588,2900
SID685914,2700
SID685924,4900
SID685959,5750
SID686017,3500
SID686020,1900
SID686085,2700
SID686143,2300
SID686212,2700
SID686258,4100
SID686267,2900
SID686303,2700
SID68633,2100
SID68635,2500
SID686359,3100
SID686387,1700
SID686400,1900
SID686448,5750
SID686514,3100
SID686539,1500
SID68660,3300
SID686604,4300
SID686614,2900
SID686639,1700
SID686794,2300
SID686853,3500
SID686869,3300
SID686876,2500
SID686889,4500
SID686902,2500
SID686920,3900
SID686954,1900
SID686967,6250
SID687034,4900
SID687113,6750
SID687154,1700
SID687188,7500
SID687196,3100
SID687289,4100
SID687333,3700
SID687510,3300
SID687595,2700
SID687675,1900
SID687814,2300
SID687860,1900
SID687891,1900
SID688027,1900
SID688085,1900
SID688115,2300
SID688213,1900
SID688269,2300
SID688285,2500
SID688290,2300
SID688305,4300
SID688360,3900
SID688372,1900
SID688507,3700
SID688543,2100
SID688587,3300
SID688618,2300
SID688624,1500
SID688628,3100
SID688658,1900
SID688708,2500
SID688718,3100
SID688721,2700
SID68873,2100
SID688755,6750
SID688796,2300
SID689097,4900
SID689182,2900
SID689187,3500
SID689223,1900
SID689268,4300
SID689305,1700
SID689383,1700
SID689391,1900
SID689399,2900
SID689408,4100
SID689434,1900
SID689436,1500
SID689487,2500
SID689528,2300
SID689582,2300
SID689651,1900
SID689667,1700
SID689738,2300
SID689755,5250
SID689759,6250
SID689870,1900
SID689965,5250
SID689971,2500
SID689986,2500
SID690001,5250
SID690038,4100
SID690067,3300
SID690184,2300
SID690193,4100
SID690219,1700
SID690307,7500
SID690345,3300
SID690371,2500
SID690377,2700
SID690386,2100
SID690409,2100
SID69058,2500
SID690589,1900
SID690642,2700
SID690645,2900
SID69083,2100
SID690852,1100
SID690889,3700
SID690916,2100
SID690967,2700
SID691056,3900
SID691093,4900
SID691133,3100
SID691157,3100
SID691254,3100
SID69131,1300
SID691446,1900
SID691473,3100
SID691528,3100
SID691541,2700
SID691642,2700
SID691684,2300
SID691686,2500
SID691992,3100
SID692022,1700
SID692044,2300
SID69206,2700
SID69210,1700
SID692109,2100
SID692153,4100
SID692188,2700
SID692220,2100
SID692265,2700
SID692312,1700
SID692556,2500
SID692670,5250
SID69268,2100
SID692760,2100
SID69289,1900
SID693031,2700
SID693069,3700
SID693080,6250
SID693181,3700
SID693247,2500
SID693269,2500
SID693276,2500
SID693298,4100
SID693337,3700
SID693453,2700
SID69347,1900
SID693520,2700
SID693526,2900
SID693575,3100
SID693612,1900
SID693634,3100
SID693636,2700
SID693643,1900
SID693694,3300
SID693695,2300
SID693727,1900
SID693730,1700
SID69376,2500
SID693764,6750
SID693769,2300
SID693880,3700
SID69389,2900
SID693914,1900
SID693967,2700
SID693977,2700
SID69398,1700
SID693987,4900
SID694002,4100
SID694010,1900
SID694122,4100
SID694150,2300
SID694186,3900
SID694224,3100
SID694280,4500
SID694293,2100
SID694332,3300
SID694432,3100
SID694518,2900
SID694531,8500
SID694645,4300
SID694769,2700
SID6948,2700
SID69482,2300
SID694871,3900
SID694984,2900
SID695048,3100
SID695090,2300
SID695096,3300
SID695111,3500
SID695124,3300
SID695137,3500
SID695140,2100
SID695143,3500
SID695196,3900
SID695231,1100
SID695508,2700
SID695566,2300
SID695591,3700
SID6957,2900
SID695711,3500
SID695720,6250
SID695728,5750
SID695760,3500
SID695766,2100
SID695808,1500
SID695832,3900
SID695839,2300
SID695847,2300
SID695856,2700
SID695871,2700
SID695881,3700
SID695918,2300
SID695941,3100
SID695945,2100
SID696015,2300
SID696051,2100
SID696080,2300
SID696199,2100
SID696208,2300
SID696237,2300
SID696297,4300
SID696333,2900
SID696349,2700
SID696394,8500
SID696445,3700
SID696451,2300
SID696456,3900
SID696490,2100
SID696551,4900
SID696589,3900
SID69670,3900
SID696746,2700
SID696867,2700
SID696878,2700
SID696955,2700
SID696996,1900
SID697022,4100
SID697050,2300
SID69708,1900
SID697194,3900
SID697204,4500
SID697259,2300
SID697279,3700
SID697346,2900
SID697435,1900
SID697521,4700
SID697530,4500
SID697557,6750
SID697572,2900
SID697575,2900
SID697643,2700
SID697672,2100
SID697769,4700
SID697806,3300
SID697836,4700
SID697894,2100
SID697926,3100
SID697946,4100
SID697947,5250
SID697958,2900
SID69800,1500
SID698023,1900
SID698072,2300
SID698100,4700
SID698131,4700
SID69815,3500
SID698205,3500
SID698224,7500
SID698230,3700
SID698296,3300
SID698360,4100
SID698438,4500
SID698570,1900
SID698580,3900
SID698663,4500
SID698701,1700
SID698702,2500
SID698769,4700
SID698786,3500
SID698837,7500
SID69889,2900
SID698913,4900
SID698916,4100
SID698920,2100
SID699006,1900
SID699016,3300
SID699043,2500
SID699068,2100
SID699136,5250
SID699198,2100
SID699243,4500
SID699309,3100
SID699365,3300
SID699406,2900
SID699446,5250
SID699562,3100
SID699746,1500
SID699799,4100
SID699842,2300
SID699843,1700
SID699867,2900
SID699933,2500
SID699942,4100
SID699993,2300
SID700000,3300
SID700092,2700
SID700154,2500
SID700192,3100
SID700247,3500
SID700279,2100
SID700303,1300
SID700318,2300
SID700521,3900
SID700559,2700
SID700563,2700
SID700626,5750
SID700676,5750
SID700688,2700
SID700701,2900
SID700767,1700
SID700783,2700
SID700825,2100
SID700826,2100
SID700828,2100
SID700829,2100
SID700861,2700
SID700863,4700
SID700893,2700
SID700905,1900
SID700906,3500
SID700930,3700
SID7010,2300
SID701109,2700
SID701135,2100
SID701228,4100
SID701294,1900
SID701351,2500
SID701371,2900
SID701394,3500
SID701448,3300
SID701485,2500
SID701534,1900
SID701546,3100
SID701680,2100
SID701682,3500
SID701692,7500
SID701699,1900
SID701704,2700
SID701707,2900
SID701709,6250
SID701760,3500
SID701782,4100
SID701784,1700
SID70182,3500
SID701929,3100
SID701954,2900
SID702129,2500
SID702137,7500
SID702140,5250
SID702168,3500
SID702179,4100
SID702186,2300
SID70224,1900
SID70230,2300
SID702346,2500
SID702351,5250
SID702355,2300
SID702440,3900
SID70246,4100
SID702570,2700
SID702678,7500
SID702688,1500
SID702716,2100
SID702761,2100
SID702790,2700
SID7028,1700
SID703171,3900
SID703180,1500
SID703239,3500
SID703255,4500
SID703259,2100
SID703312,2300
SID70339,1700
SID703390,2900
SID703417,4900
SID703422,2100
SID703448,5750
SID703555,4500
SID70356,1500
SID703588,2100
SID703664,2900
SID703705,2300
SID703763,2500
SID703810,2700
SID703945,2500
SID703987,4100
SID704030,8500
SID704076,2900
SID70413,2100
SID704136,2700
SID704233,2900
SID704320,6250
SID704343,2700
SID704541,2900
SID704550,6750
SID704568,3500
SID704600,2500
SID704621,4700
SID704634,2300
SID704651,3300
SID704691,3300
SID704799,1900
SID704806,4100
SID704835,3100
SID704878,5250
SID704936,3700
SID704963,2500
SID704987,2300
SID705015,1900
SID70503,3100
SID705124,2900
SID705137,1900
SID705144,3100
SID705185,5250
SID705229,2500
SID705278,4300
SID705435,1500
SID705459,2100
SID705469,6250
SID705474,4900
SID705475,3500
SID705521,1700
SID705557,3100
SID705570,2300
SID70560,4300
SID705624,2300
SID705632,2100
SID705653,2100
SID705655,1700
SID705749,1500
SID705765,8500
SID705833,2900
SID705835,3300
SID705856,4500
SID705890,2100
SID705894,1900
SID705904,2900
SID705908,3100
SID706035,2300
SID706071,3100
SID706117,4300
SID706187,2900
SID706217,3300
SID70624,2500
SID706274,3500
SID706381,4700
SID706400,3300
SID706413,1500
SID706480,1900
SID706487,3500
SID706515,2900
SID706517,4500
SID706519,2100
SID706534,3900
SID706539,2300
SID706559,2700
SID706585,3100
SID706639,3500
SID706691,8500
SID706729,2300
SID706794,2700
SID706795,4900
SID706802,2500
SID706817,1700
SID706848,6250
SID706892,2900
SID706936,2500
SID706956,5250
SID706961,4100
SID706972,2300
